Year Payment Due Date,Month Description Payment Due Date,Supplier,Order Number,Branch Plant,Order Co,Supplier Number,Or Ty,Line Number,Supplier SO ,2nd Item Number,Concatenation Description ,Order Quantity,Quantity Open,Prev Qty Vouchered,Unit Cost,Extended Cost,Amount Open,Amount Received,Last Stat,Next Stat,Order Date,Promised Delivery Date,Receipt Date,Pymt Terms,Payment Terms,Payment Due Date
2023,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95463,         522,00502,129662,OP,13.000,,01-701-23-04-90,AIR 9 RDO V2 - (FRAME ONLY)-M- - ULTRAVIOLET/GREY,4,4,0,489.6900,"1,958.76","1,958.76",0.00,280,300,6/24/2021,1/1/2023,,006,NET 60 DAYS,3/2/2023
2023,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95463,         522,00502,129662,OP,14.000,,01-701-23-05-21,AIR 9 RDO V2 - (FRAME ONLY)-L- - GLOSS CARBON/SILVER,8,8,0,489.6900,"3,917.52","3,917.52",0.00,280,300,6/24/2021,1/1/2023,,006,NET 60 DAYS,3/2/2023
2023,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95463,         522,00502,129662,OP,15.000,,01-701-23-05-90,AIR 9 RDO V2 - (FRAME ONLY)-L- - ULTRAVIOLET/GREY,4,4,0,489.6900,"1,958.76","1,958.76",0.00,280,300,6/24/2021,1/1/2023,,006,NET 60 DAYS,3/2/2023
2023,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95463,         522,00502,129662,OP,16.000,,01-701-23-03-21,AIR 9 RDO V2 - (FRAME ONLY)-S- - GLOSS CARBON/SILVER,4,4,0,489.6900,"1,958.76","1,958.76",0.00,280,300,6/24/2021,1/1/2023,,006,NET 60 DAYS,3/2/2023
2023,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95464,         522,00502,129662,OP,11.000,,01-701-23-03-21,AIR 9 RDO V2 - (FRAME ONLY)-S- - GLOSS CARBON/SILVER,6,6,0,489.6900,"2,938.14","2,938.14",0.00,280,300,6/24/2021,2/1/2023,,006,NET 60 DAYS,4/2/2023
2023,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95464,         522,00502,129662,OP,12.000,,01-701-23-03-90,AIR 9 RDO V2 - (FRAME ONLY)-S- - ULTRAVIOLET/GREY,6,6,0,489.6900,"2,938.14","2,938.14",0.00,280,300,6/24/2021,2/1/2023,,006,NET 60 DAYS,4/2/2023
2023,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95464,         522,00502,129662,OP,13.000,,01-701-23-04-21,AIR 9 RDO V2 - (FRAME ONLY)-M- - GLOSS CARBON/SILVER,18,18,0,489.6900,"8,814.42","8,814.42",0.00,280,300,6/24/2021,2/1/2023,,006,NET 60 DAYS,4/2/2023
2023,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95464,         522,00502,129662,OP,14.000,,01-701-23-04-90,AIR 9 RDO V2 - (FRAME ONLY)-M- - ULTRAVIOLET/GREY,14,14,0,489.6900,"6,855.66","6,855.66",0.00,280,300,6/24/2021,2/1/2023,,006,NET 60 DAYS,4/2/2023
2023,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95464,         522,00502,129662,OP,15.000,,01-701-23-05-21,AIR 9 RDO V2 - (FRAME ONLY)-L- - GLOSS CARBON/SILVER,16,16,0,489.6900,"7,835.04","7,835.04",0.00,280,300,6/24/2021,2/1/2023,,006,NET 60 DAYS,4/2/2023
2023,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95464,         522,00502,129662,OP,16.000,,01-701-23-05-90,AIR 9 RDO V2 - (FRAME ONLY)-L- - ULTRAVIOLET/GREY,10,10,0,489.6900,"4,896.90","4,896.90",0.00,280,300,6/24/2021,2/1/2023,,006,NET 60 DAYS,4/2/2023
2023,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95464,         522,00502,129662,OP,17.000,,01-701-23-02-21,AIR 9 RDO V2 - (FRAME ONLY)-XS - -GLOSS CARBON/SILVER,2,2,0,489.6900,979.38,979.38,0.00,280,300,6/24/2021,2/1/2023,,006,NET 60 DAYS,4/2/2023
2023,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95464,         522,00502,129662,OP,18.000,,01-701-23-02-90,AIR 9 RDO V2 - (FRAME ONLY)-XS - -ULTRAVIOLET/GREY,2,2,0,489.6900,979.38,979.38,0.00,280,300,6/24/2021,2/1/2023,,006,NET 60 DAYS,4/2/2023
2023,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95464,         522,00502,129662,OP,19.000,,01-701-23-06-21,AIR 9 RDO V2 - (FRAME ONLY)-XL - -GLOSS CARBON/SILVER,4,4,0,489.6900,"1,958.76","1,958.76",0.00,280,300,6/24/2021,2/1/2023,,006,NET 60 DAYS,4/2/2023
2023,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95464,         522,00502,129662,OP,20.000,,01-701-23-06-90,AIR 9 RDO V2 - (FRAME ONLY)-XL - -ULTRAVIOLET/GREY,2,2,0,489.6900,979.38,979.38,0.00,280,300,6/24/2021,2/1/2023,,006,NET 60 DAYS,4/2/2023
2022,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95483,         522,00502,129662,OP,9.000,,02-807-23-03-21,RIP 9 RDO V3 - (NO SHOCK) - S - - SATIN CARBON/SILVER - 27.5,8,8,0,789.4800,"6,315.84","6,315.84",0.00,280,300,6/24/2021,1/1/2022,,006,NET 60 DAYS,3/2/2022
2022,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95483,         522,00502,129662,OP,10.000,,02-807-23-04-21,RIP 9 RDO V3 - (NO SHOCK) - M - - SATIN CARBON/SILVER - 27.5,10,10,0,789.4800,"7,894.80","7,894.80",0.00,280,300,6/24/2021,1/1/2022,,006,NET 60 DAYS,3/2/2022
2022,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95483,         522,00502,129662,OP,11.000,,02-807-23-05-21,RIP 9 RDO V3 - (NO SHOCK) - L - - SATIN CARBON/SILVER - 27.5,7,7,0,789.4800,"5,526.36","5,526.36",0.00,280,300,6/24/2021,1/1/2022,,006,NET 60 DAYS,3/2/2022
2022,May,"VERY IMPRESSIVE PRODUCT CO., LTD.",95484,         522,00502,129662,OP,4.000,,02-807-23-03-21,RIP 9 RDO V3 - (NO SHOCK) - S - - SATIN CARBON/SILVER - 27.5,8,8,0,789.4800,"6,315.84","6,315.84",0.00,280,300,6/24/2021,4/1/2022,,006,NET 60 DAYS,5/31/2022
2022,May,"VERY IMPRESSIVE PRODUCT CO., LTD.",95484,         522,00502,129662,OP,5.000,,02-807-23-04-21,RIP 9 RDO V3 - (NO SHOCK) - M - - SATIN CARBON/SILVER - 27.5,10,10,0,789.4800,"7,894.80","7,894.80",0.00,280,300,6/24/2021,4/1/2022,,006,NET 60 DAYS,5/31/2022
2022,May,"VERY IMPRESSIVE PRODUCT CO., LTD.",95484,         522,00502,129662,OP,6.000,,02-807-23-05-21,RIP 9 RDO V3 - (NO SHOCK) - L - - SATIN CARBON/SILVER - 27.5,7,7,0,789.4800,"5,526.36","5,526.36",0.00,280,300,6/24/2021,4/1/2022,,006,NET 60 DAYS,5/31/2022
2022,August,"VERY IMPRESSIVE PRODUCT CO., LTD.",95485,         522,00502,129662,OP,4.000,,02-807-23-03-21,RIP 9 RDO V3 - (NO SHOCK) - S - - SATIN CARBON/SILVER - 27.5,8,8,0,789.4800,"6,315.84","6,315.84",0.00,280,300,6/24/2021,7/1/2022,,006,NET 60 DAYS,8/30/2022
2022,August,"VERY IMPRESSIVE PRODUCT CO., LTD.",95485,         522,00502,129662,OP,5.000,,02-807-23-04-21,RIP 9 RDO V3 - (NO SHOCK) - M - - SATIN CARBON/SILVER - 27.5,10,10,0,789.4800,"7,894.80","7,894.80",0.00,280,300,6/24/2021,7/1/2022,,006,NET 60 DAYS,8/30/2022
2022,August,"VERY IMPRESSIVE PRODUCT CO., LTD.",95485,         522,00502,129662,OP,6.000,,02-807-23-05-21,RIP 9 RDO V3 - (NO SHOCK) - L - - SATIN CARBON/SILVER - 27.5,7,7,0,789.4800,"5,526.36","5,526.36",0.00,280,300,6/24/2021,7/1/2022,,006,NET 60 DAYS,8/30/2022
2022,November,"VERY IMPRESSIVE PRODUCT CO., LTD.",95486,         522,00502,129662,OP,4.000,,02-807-23-03-21,RIP 9 RDO V3 - (NO SHOCK) - S - - SATIN CARBON/SILVER - 27.5,8,8,0,789.4800,"6,315.84","6,315.84",0.00,280,300,6/24/2021,10/1/2022,,006,NET 60 DAYS,11/30/2022
2022,November,"VERY IMPRESSIVE PRODUCT CO., LTD.",95486,         522,00502,129662,OP,5.000,,02-807-23-04-21,RIP 9 RDO V3 - (NO SHOCK) - M - - SATIN CARBON/SILVER - 27.5,10,10,0,789.4800,"7,894.80","7,894.80",0.00,280,300,6/24/2021,10/1/2022,,006,NET 60 DAYS,11/30/2022
2022,November,"VERY IMPRESSIVE PRODUCT CO., LTD.",95486,         522,00502,129662,OP,6.000,,02-807-23-05-21,RIP 9 RDO V3 - (NO SHOCK) - L - - SATIN CARBON/SILVER - 27.5,7,7,0,789.4800,"5,526.36","5,526.36",0.00,280,300,6/24/2021,10/1/2022,,006,NET 60 DAYS,11/30/2022
2021,February,DT SWISS,94631,         522,00502,129814,OP,25.000,44232,10-129-21-15-00,DT SWISS XRC 1200 FRONT WHEEL - - CL - 29,6,6,0,315.0217,"1,890.13","1,890.13",0.00,280,300,9/1/2020,1/4/2021,,003,NET 30 DAYS,2/3/2021
2021,February,DT SWISS,94631,         522,00502,129814,OP,26.000,44232,11-129-21-15-00,DT SWISS XRC 1200 REAR WHEEL - - CL - 29,6,6,0,472.0483,"2,832.29","2,832.29",0.00,280,300,9/1/2020,1/4/2021,,003,NET 30 DAYS,2/3/2021
2022,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95487,         522,00502,129662,OP,17.000,,02-809-23-03-80,RIP 9 RDO V3 - (NO SHOCK) - S - - AZURE BLUE/BRONZE - 29,4,4,0,779.4800,"3,117.92","3,117.92",0.00,280,300,6/24/2021,1/1/2022,,006,NET 60 DAYS,3/2/2022
2022,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95487,         522,00502,129662,OP,18.000,,02-809-23-03-21,RIP 9 RDO V3 - (NO SHOCK) - S - - SATIN CARBON/SILVER - 29,6,6,0,789.4800,"4,736.88","4,736.88",0.00,280,300,6/24/2021,1/1/2022,,006,NET 60 DAYS,3/2/2022
2022,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95487,         522,00502,129662,OP,19.000,,02-809-23-04-80,RIP 9 RDO V3 - (NO SHOCK) - M - - AZURE BLUE/BRONZE - 29,20,20,0,779.4800,"15,589.60","15,589.60",0.00,280,300,6/24/2021,1/1/2022,,006,NET 60 DAYS,3/2/2022
2022,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95487,         522,00502,129662,OP,20.000,,02-809-23-04-21,RIP 9 RDO V3 - (NO SHOCK) - M - - SATIN CARBON/SILVER - 29,20,20,0,789.4800,"15,789.60","15,789.60",0.00,280,300,6/24/2021,1/1/2022,,006,NET 60 DAYS,3/2/2022
2022,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95487,         522,00502,129662,OP,21.000,,02-809-23-05-80,RIP 9 RDO V3 - (NO SHOCK) - L - - AZURE BLUE/BRONZE - 29,14,14,0,779.4800,"10,912.72","10,912.72",0.00,280,300,6/24/2021,1/1/2022,,006,NET 60 DAYS,3/2/2022
2022,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95487,         522,00502,129662,OP,22.000,,02-809-23-05-21,RIP 9 RDO V3 - (NO SHOCK) - L - - SATIN CARBON/SILVER - 29,14,14,0,789.4800,"11,052.72","11,052.72",0.00,280,300,6/24/2021,1/1/2022,,006,NET 60 DAYS,3/2/2022
2022,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95487,         522,00502,129662,OP,23.000,,02-809-23-06-80,RIP 9 RDO V3 - (NO SHOCK) - XL - - AZURE BLUE/BRONZE - 29,6,6,0,779.4800,"4,676.88","4,676.88",0.00,280,300,6/24/2021,1/1/2022,,006,NET 60 DAYS,3/2/2022
2022,March,"VERY IMPRESSIVE PRODUCT CO., LTD.",95487,         522,00502,129662,OP,24.000,,02-809-23-06-21,RIP 9 RDO V3 - (NO SHOCK) - XL - - SATIN CARBON/SILVER - 29,6,6,0,789.4800,"4,736.88","4,736.88",0.00,280,300,6/24/2021,1/1/2022,,006,NET 60 DAYS,3/2/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95488,         522,00502,129662,OP,17.000,,02-809-23-03-80,RIP 9 RDO V3 - (NO SHOCK) - S - - AZURE BLUE/BRONZE - 29,6,6,0,779.4800,"4,676.88","4,676.88",0.00,280,300,6/24/2021,2/1/2022,,006,NET 60 DAYS,4/2/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95488,         522,00502,129662,OP,18.000,,02-809-23-03-21,RIP 9 RDO V3 - (NO SHOCK) - S - - SATIN CARBON/SILVER - 29,6,6,0,789.4800,"4,736.88","4,736.88",0.00,280,300,6/24/2021,2/1/2022,,006,NET 60 DAYS,4/2/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95488,         522,00502,129662,OP,19.000,,02-809-23-04-80,RIP 9 RDO V3 - (NO SHOCK) - M - - AZURE BLUE/BRONZE - 29,18,18,0,779.4800,"14,030.64","14,030.64",0.00,280,300,6/24/2021,2/1/2022,,006,NET 60 DAYS,4/2/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95488,         522,00502,129662,OP,20.000,,02-809-23-04-21,RIP 9 RDO V3 - (NO SHOCK) - M - - SATIN CARBON/SILVER - 29,14,14,0,789.4800,"11,052.72","11,052.72",0.00,280,300,6/24/2021,2/1/2022,,006,NET 60 DAYS,4/2/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95488,         522,00502,129662,OP,21.000,,02-809-23-05-80,RIP 9 RDO V3 - (NO SHOCK) - L - - AZURE BLUE/BRONZE - 29,14,14,0,779.4800,"10,912.72","10,912.72",0.00,280,300,6/24/2021,2/1/2022,,006,NET 60 DAYS,4/2/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95488,         522,00502,129662,OP,22.000,,02-809-23-05-21,RIP 9 RDO V3 - (NO SHOCK) - L - - SATIN CARBON/SILVER - 29,14,14,0,789.4800,"11,052.72","11,052.72",0.00,280,300,6/24/2021,2/1/2022,,006,NET 60 DAYS,4/2/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95488,         522,00502,129662,OP,23.000,,02-809-23-06-80,RIP 9 RDO V3 - (NO SHOCK) - XL - - AZURE BLUE/BRONZE - 29,4,4,0,779.4800,"3,117.92","3,117.92",0.00,280,300,6/24/2021,2/1/2022,,006,NET 60 DAYS,4/2/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95488,         522,00502,129662,OP,24.000,,02-809-23-06-21,RIP 9 RDO V3 - (NO SHOCK) - XL - - SATIN CARBON/SILVER - 29,4,4,0,789.4800,"3,157.92","3,157.92",0.00,280,300,6/24/2021,2/1/2022,,006,NET 60 DAYS,4/2/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95489,         522,00502,129662,OP,17.000,,02-809-23-03-80,RIP 9 RDO V3 - (NO SHOCK) - S - - AZURE BLUE/BRONZE - 29,4,4,0,779.4800,"3,117.92","3,117.92",0.00,280,300,6/24/2021,3/1/2022,,006,NET 60 DAYS,4/30/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95489,         522,00502,129662,OP,18.000,,02-809-23-03-21,RIP 9 RDO V3 - (NO SHOCK) - S - - SATIN CARBON/SILVER - 29,6,6,0,789.4800,"4,736.88","4,736.88",0.00,280,300,6/24/2021,3/1/2022,,006,NET 60 DAYS,4/30/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95489,         522,00502,129662,OP,19.000,,02-809-23-04-80,RIP 9 RDO V3 - (NO SHOCK) - M - - AZURE BLUE/BRONZE - 29,20,20,0,779.4800,"15,589.60","15,589.60",0.00,280,300,6/24/2021,3/1/2022,,006,NET 60 DAYS,4/30/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95489,         522,00502,129662,OP,20.000,,02-809-23-04-21,RIP 9 RDO V3 - (NO SHOCK) - M - - SATIN CARBON/SILVER - 29,20,20,0,789.4800,"15,789.60","15,789.60",0.00,280,300,6/24/2021,3/1/2022,,006,NET 60 DAYS,4/30/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95489,         522,00502,129662,OP,21.000,,02-809-23-05-80,RIP 9 RDO V3 - (NO SHOCK) - L - - AZURE BLUE/BRONZE - 29,14,14,0,779.4800,"10,912.72","10,912.72",0.00,280,300,6/24/2021,3/1/2022,,006,NET 60 DAYS,4/30/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95489,         522,00502,129662,OP,22.000,,02-809-23-05-21,RIP 9 RDO V3 - (NO SHOCK) - L - - SATIN CARBON/SILVER - 29,14,14,0,789.4800,"11,052.72","11,052.72",0.00,280,300,6/24/2021,3/1/2022,,006,NET 60 DAYS,4/30/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95489,         522,00502,129662,OP,23.000,,02-809-23-06-80,RIP 9 RDO V3 - (NO SHOCK) - XL - - AZURE BLUE/BRONZE - 29,6,6,0,779.4800,"4,676.88","4,676.88",0.00,280,300,6/24/2021,3/1/2022,,006,NET 60 DAYS,4/30/2022
2022,April,"VERY IMPRESSIVE PRODUCT CO., LTD.",95489,         522,00502,129662,OP,24.000,,02-809-23-06-21,RIP 9 RDO V3 - (NO SHOCK) - XL - - SATIN CARBON/SILVER - 29,6,6,0,789.4800,"4,736.88","4,736.88",0.00,280,300,6/24/2021,3/1/2022,,006,NET 60 DAYS,4/30/2022
2022,May,"VERY IMPRESSIVE PRODUCT CO., LTD.",95490,         522,00502,129662,OP,17.000,,02-809-23-03-80,RIP 9 RDO V3 - (NO SHOCK) - S - - AZURE BLUE/BRONZE - 29,6,6,0,779.4800,"4,676.88","4,676.88",0.00,280,300,6/24/2021,4/1/2022,,006,NET 60 DAYS,5/31/2022
2022,May,"VERY IMPRESSIVE PRODUCT CO., LTD.",95490,         522,00502,129662,OP,18.000,,02-809-23-03-21,RIP 9 RDO V3 - (NO SHOCK) - S - - SATIN CARBON/SILVER - 29,6,6,0,789.4800,"4,736.88","4,736.88",0.00,280,300,6/24/2021,4/1/2022,,006,NET 60 DAYS,5/31/2022
2022,May,"VERY IMPRESSIVE PRODUCT CO., LTD.",95490,         522,00502,129662,OP,19.000,,02-809-23-04-80,RIP 9 RDO V3 - (NO SHOCK) - M - - AZURE BLUE/BRONZE - 29,18,18,0,779.4800,"14,030.64","14,030.64",0.00,280,300,6/24/2021,4/1/2022,,006,NET 60 DAYS,5/31/2022
2022,May,"VERY IMPRESSIVE PRODUCT CO., LTD.",95490,         522,00502,129662,OP,20.000,,02-809-23-04-21,RIP 9 RDO V3 - (NO SHOCK) - M - - SATIN CARBON/SILVER - 29,14,14,0,789.4800,"11,052.72","11,052.72",0.00,280,300,6/24/2021,4/1/2022,,006,NET 60 DAYS,5/31/2022
2022,May,"VERY IMPRESSIVE PRODUCT CO., LTD.",95490,         522,00502,129662,OP,21.000,,02-809-23-05-80,RIP 9 RDO V3 - (NO SHOCK) - L - - AZURE BLUE/BRONZE - 29,14,14,0,779.4800,"10,912.72","10,912.72",0.00,280,300,6/24/2021,4/1/2022,,006,NET 60 DAYS,5/31/2022
2022,May,"VERY IMPRESSIVE PRODUCT CO., LTD.",95490,         522,00502,129662,OP,22.000,,02-809-23-05-21,RIP 9 RDO V3 - (NO SHOCK) - L - - SATIN CARBON/SILVER - 29,14,14,0,789.4800,"11,052.72","11,052.72",0.00,280,300,6/24/2021,4/1/2022,,006,NET 60 DAYS,5/31/2022
2022,May,"VERY IMPRESSIVE PRODUCT CO., LTD.",95490,         522,00502,129662,OP,23.000,,02-809-23-06-80,RIP 9 RDO V3 - (NO SHOCK) - XL - - AZURE BLUE/BRONZE - 29,4,4,0,779.4800,"3,117.92","3,117.92",0.00,280,300,6/24/2021,4/1/2022,,006,NET 60 DAYS,5/31/2022
2022,May,"VERY IMPRESSIVE PRODUCT CO., LTD.",95490,         522,00502,129662,OP,24.000,,02-809-23-06-21,RIP 9 RDO V3 - (NO SHOCK) - XL - - SATIN CARBON/SILVER - 29,4,4,0,789.4800,"3,157.92","3,157.92",0.00,280,300,6/24/2021,4/1/2022,,006,NET 60 DAYS,5/31/2022
2022,June,"VERY IMPRESSIVE PRODUCT CO., LTD.",95492,         522,00502,129662,OP,17.000,,02-809-23-03-80,RIP 9 RDO V3 - (NO SHOCK) - S - - AZURE BLUE/BRONZE - 29,10,10,0,779.4800,"7,794.80","7,794.80",0.00,280,300,6/24/2021,5/1/2022,,006,NET 60 DAYS,6/30/2022
2022,June,"VERY IMPRESSIVE PRODUCT CO., LTD.",95492,         522,00502,129662,OP,18.000,,02-809-23-03-21,RIP 9 RDO V3 - (NO SHOCK) - S - - SATIN CARBON/SILVER - 29,10,10,0,789.4800,"7,894.80","7,894.80",0.00,280,300,6/24/2021,5/1/2022,,006,NET 60 DAYS,6/30/2022
2022,June,"VERY IMPRESSIVE PRODUCT CO., LTD.",95492,         522,00502,129662,OP,19.000,,02-809-23-04-80,RIP 9 RDO V3 - (NO SHOCK) - M - - AZURE BLUE/BRONZE - 29,20,20,0,779.4800,"15,589.60","15,589.60",0.00,280,300,6/24/2021,5/1/2022,,006,NET 60 DAYS,6/30/2022
2022,June,"VERY IMPRESSIVE PRODUCT CO., LTD.",95492,         522,00502,129662,OP,20.000,,02-809-23-04-21,RIP 9 RDO V3 - (NO SHOCK) - M - - SATIN CARBON/SILVER - 29,20,20,0,789.4800,"15,789.60","15,789.60",0.00,280,300,6/24/2021,5/1/2022,,006,NET 60 DAYS,6/30/2022
2022,June,"VERY IMPRESSIVE PRODUCT CO., LTD.",95492,         522,00502,129662,OP,21.000,,02-809-23-05-80,RIP 9 RDO V3 - (NO SHOCK) - L - - AZURE BLUE/BRONZE - 29,20,20,0,779.4800,"15,589.60","15,589.60",0.00,280,300,6/24/2021,5/1/2022,,006,NET 60 DAYS,6/30/2022
2022,June,"VERY IMPRESSIVE PRODUCT CO., LTD.",95492,         522,00502,129662,OP,22.000,,02-809-23-05-21,RIP 9 RDO V3 - (NO SHOCK) - L - - SATIN CARBON/SILVER - 29,20,20,0,789.4800,"15,789.60","15,789.60",0.00,280,300,6/24/2021,5/1/2022,,006,NET 60 DAYS,6/30/2022
2022,June,"VERY IMPRESSIVE PRODUCT CO., LTD.",95492,         522,00502,129662,OP,23.000,,02-809-23-06-80,RIP 9 RDO V3 - (NO SHOCK) - XL - - AZURE BLUE/BRONZE - 29,10,10,0,779.4800,"7,794.80","7,794.80",0.00,280,300,6/24/2021,5/1/2022,,006,NET 60 DAYS,6/30/2022
2022,June,"VERY IMPRESSIVE PRODUCT CO., LTD.",95492,         522,00502,129662,OP,24.000,,02-809-23-06-21,RIP 9 RDO V3 - (NO SHOCK) - XL - - SATIN CARBON/SILVER - 29,10,10,0,789.4800,"7,894.80","7,894.80",0.00,280,300,6/24/2021,5/1/2022,,006,NET 60 DAYS,6/30/2022
2022,July,"VERY IMPRESSIVE PRODUCT CO., LTD.",95493,         522,00502,129662,OP,17.000,,02-809-23-03-80,RIP 9 RDO V3 - (NO SHOCK) - S - - AZURE BLUE/BRONZE - 29,8,8,0,779.4800,"6,235.84","6,235.84",0.00,280,300,6/24/2021,6/1/2022,,006,NET 60 DAYS,7/31/2022
2022,July,"VERY IMPRESSIVE PRODUCT CO., LTD.",95493,         522,00502,129662,OP,18.000,,02-809-23-03-21,RIP 9 RDO V3 - (NO SHOCK) - S - - SATIN CARBON/SILVER - 29,8,8,0,789.4800,"6,315.84","6,315.84",0.00,280,300,6/24/2021,6/1/2022,,006,NET 60 DAYS,7/31/2022
2022,July,"VERY IMPRESSIVE PRODUCT CO., LTD.",95493,         522,00502,129662,OP,19.000,,02-809-23-04-21,RIP 9 RDO V3 - (NO SHOCK) - M - - SATIN CARBON/SILVER - 29,24,24,0,789.4800,"18,947.52","18,947.52",0.00,280,300,6/24/2021,6/1/2022,,006,NET 60 DAYS,7/31/2022
2022,July,"VERY IMPRESSIVE PRODUCT CO., LTD.",95493,         522,00502,129662,OP,20.000,,02-809-23-05-21,RIP 9 RDO V3 - (NO SHOCK) - L - - SATIN CARBON/SILVER - 29,24,24,0,789.4800,"18,947.52","18,947.52",0.00,280,300,6/24/2021,6/1/2022,,006,NET 60 DAYS,7/31/2022
2022,July,"VERY IMPRESSIVE PRODUCT CO., LTD.",95493,         522,00502,129662,OP,21.000,,02-809-23-04-80,RIP 9 RDO V3 - (NO SHOCK) - M - - AZURE BLUE/BRONZE - 29,20,20,0,779.4800,"15,589.60","15,589.60",0.00,280,300,6/24/2021,6/1/2022,,006,NET 60 DAYS,7/31/2022
2022,July,"VERY IMPRESSIVE PRODUCT CO., LTD.",95493,         522,00502,129662,OP,22.000,,02-809-23-05-80,RIP 9 RDO V3 - (NO SHOCK) - L - - AZURE BLUE/BRONZE - 29,20,20,0,779.4800,"15,589.60","15,589.60",0.00,280,300,6/24/2021,6/1/2022,,006,NET 60 DAYS,7/31/2022
2022,July,"VERY IMPRESSIVE PRODUCT CO., LTD.",95493,         522,00502,129662,OP,23.000,,02-809-23-06-80,RIP 9 RDO V3 - (NO SHOCK) - XL - - AZURE BLUE/BRONZE - 29,8,8,0,779.4800,"6,235.84","6,235.84",0.00,280,300,6/24/2021,6/1/2022,,006,NET 60 DAYS,7/31/2022
2022,July,"VERY IMPRESSIVE PRODUCT CO., LTD.",95493,         522,00502,129662,OP,24.000,,02-809-23-06-21,RIP 9 RDO V3 - (NO SHOCK) - XL - - SATIN CARBON/SILVER - 29,8,8,0,789.4800,"6,315.84","6,315.84",0.00,280,300,6/24/2021,6/1/2022,,006,NET 60 DAYS,7/31/2022
2021,August,"VERY IMPRESSIVE PRODUCT CO., LTD.",95494,         522,00502,129662,OP,17.000,,02-809-23-03-80,RIP 9 RDO V3 - (NO SHOCK) - S - - AZURE BLUE/BRONZE - 29,10,10,0,779.4800,"7,794.80","7,794.80",0.00,280,300,6/24/2021,6/24/2021,,006,NET 60 DAYS,8/23/2021
2021,August,"VERY IMPRESSIVE PRODUCT CO., LTD.",95494,         522,00502,129662,OP,18.000,,02-809-23-03-21,RIP 9 RDO V3 - (NO SHOCK) - S - - SATIN CARBON/SILVER - 29,10,10,0,789.4800,"7,894.80","7,894.80",0.00,280,300,6/24/2021,6/24/2021,,006,NET 60 DAYS,8/23/2021
2021,August,"VERY IMPRESSIVE PRODUCT CO., LTD.",95494,         522,00502,129662,OP,19.000,,02-809-23-04-80,RIP 9 RDO V3 - (NO SHOCK) - M - - AZURE BLUE/BRONZE - 29,20,20,0,779.4800,"15,589.60","15,589.60",0.00,280,300,6/24/2021,6/24/2021,,006,NET 60 DAYS,8/23/2021
2021,August,"VERY IMPRESSIVE PRODUCT CO., LTD.",95494,         522,00502,129662,OP,20.000,,02-809-23-04-21,RIP 9 RDO V3 - (NO SHOCK) - M - - SATIN CARBON/SILVER - 29,20,20,0,789.4800,"15,789.60","15,789.60",0.00,280,300,6/24/2021,6/24/2021,,006,NET 60 DAYS,8/23/2021
